Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE	Region1	Region2	Interaction_type	Compartment1	Compartment2	Compartment_interaction	TAD_or_Boundary1	TAD_or_Boundary2	TAD_Boundary_interaction
HiC_scaffold_1	6020000	6030000	HiC_scaffold_2	5800000	5810000	43.22159957885742	5.43368056046243	O	O	O-O	B	A	B-A	TAD_16	TAD_36	TAD_16-TAD_36
HiC_scaffold_1	6040000	6050000	HiC_scaffold_2	1570000	1580000	95.26749420166016	6.573912137419901	O	O	O-O	A	B	A-B	TAD_16	TAD_25	TAD_16-TAD_25
HiC_scaffold_1	6070000	6080000	HiC_scaffold_2	3360000	3370000	33.24775695800781	5.0551851081413535	O	O	O-O	B	A	B-A	TAD_16	TAD_29	TAD_16-TAD_29
HiC_scaffold_1	6070000	6080000	HiC_scaffold_2	4350000	4360000	82.42777252197266	6.365058603764281	O	O	O-O	B	A	B-A	TAD_16	TAD_33	TAD_16-TAD_33
HiC_scaffold_1	6080000	6090000	HiC_scaffold_2	5810000	5820000	89.02843475341797	6.476194286314035	O	O	O-O	A	B	A-B	TAD_16	TAD_36	TAD_16-TAD_36
HiC_scaffold_1	6120000	6130000	HiC_scaffold_2	950000	960000	33.24770736694336	5.0551829562717945	O	O	O-O	B	B	B-B	B00609	TAD_24	B00609-TAD_24
HiC_scaffold_1	6130000	6140000	HiC_scaffold_2	210000	220000	69.56187438964844	6.120224902405602	O	O	O-O	B	B	B-B	TAD_17	NA	TAD_17-NA
HiC_scaffold_1	6130000	6140000	HiC_scaffold_2	320000	330000	32.27675247192383	5.012423523926128	O	O	O-O	B	B	B-B	TAD_17	B01033	TAD_17-B01033
HiC_scaffold_1	6130000	6140000	HiC_scaffold_2	1280000	1290000	53.643741607666016	5.745337962453524	O	O	O-O	B	B	B-B	TAD_17	TAD_25	TAD_17-TAD_25
HiC_scaffold_1	6130000	6140000	HiC_scaffold_2	3550000	3560000	32.071083068847656	5.003201170577462	O	O	O-O	B	A	B-A	TAD_17	TAD_29	TAD_17-TAD_29
HiC_scaffold_1	6130000	6140000	HiC_scaffold_2	3560000	3570000	37.9814682006836	5.247223769856213	O	O	O-O	B	B	B-B	TAD_17	TAD_29	TAD_17-TAD_29
HiC_scaffold_1	6180000	6190000	HiC_scaffold_2	1370000	1380000	54.04310989379883	5.756038791373091	O	O	O-O	B	B	B-B	TAD_17	TAD_25	TAD_17-TAD_25
HiC_scaffold_1	6180000	6190000	HiC_scaffold_2	3360000	3370000	44.15551376342773	5.464521695444613	O	O	O-O	B	A	B-A	TAD_17	TAD_29	TAD_17-TAD_29
HiC_scaffold_1	6180000	6190000	HiC_scaffold_2	3490000	3500000	37.463138580322266	5.227399865386299	O	O	O-O	B	A	B-A	TAD_17	TAD_29	TAD_17-TAD_29
HiC_scaffold_1	6180000	6190000	HiC_scaffold_2	5760000	5770000	39.01160430908203	5.285831423707792	O	O	O-O	B	A	B-A	TAD_17	TAD_36	TAD_17-TAD_36
HiC_scaffold_1	6200000	6210000	HiC_scaffold_2	750000	760000	34.86983108520508	5.123907470383476	O	O	O-O	B	B	B-B	TAD_17	TAD_24	TAD_17-TAD_24
HiC_scaffold_1	6200000	6210000	HiC_scaffold_2	3830000	3840000	163.1036376953125	7.34964514856556	O	O	O-O	B	A	B-A	TAD_17	B01384	TAD_17-B01384
HiC_scaffold_1	6200000	6210000	HiC_scaffold_2	4520000	4530000	48.66350936889648	5.604768458865758	O	O	O-O	B	A	B-A	TAD_17	TAD_33	TAD_17-TAD_33
HiC_scaffold_1	6200000	6210000	HiC_scaffold_2	4810000	4820000	54.44689178466797	5.7667777868995485	O	O	O-O	B	A	B-A	TAD_17	B01483	TAD_17-B01483
HiC_scaffold_1	6200000	6210000	HiC_scaffold_2	5900000	5910000	54.5352668762207	5.769117588860432	O	O	O-O	B	A	B-A	TAD_17	NA	TAD_17-NA
HiC_scaffold_1	6230000	6240000	HiC_scaffold_2	4120000	4130000	47.95081329345703	5.583483379880232	O	O	O-O	A	A	A-A	TAD_17	TAD_32	TAD_17-TAD_32
HiC_scaffold_1	6260000	6270000	HiC_scaffold_2	4690000	4700000	35.49493789672852	5.149541384518077	O	O	O-O	A	A	A-A	TAD_17	TAD_33	TAD_17-TAD_33
HiC_scaffold_1	6340000	6350000	HiC_scaffold_2	2360000	2370000	74.91844940185547	6.227249135106288	O	O	O-O	B	A	B-A	TAD_17	B01238	TAD_17-B01238
HiC_scaffold_1	6360000	6370000	HiC_scaffold_2	5790000	5800000	39.46306228637695	5.302431006700272	O	O	O-O	B	B	B-B	TAD_17	TAD_36	TAD_17-TAD_36
HiC_scaffold_1	6380000	6390000	HiC_scaffold_2	1160000	1170000	117.44945526123048	6.875896211820076	O	O	O-O	B	B	B-B	B00638	TAD_25	B00638-TAD_25
HiC_scaffold_1	6430000	6440000	HiC_scaffold_2	1580000	1590000	50.61027145385742	5.661358307311129	O	O	O-O	A	B	A-B	TAD_18	TAD_25	TAD_18-TAD_25
HiC_scaffold_1	6510000	6520000	HiC_scaffold_2	2770000	2780000	52.76823425292969	5.721597803315818	O	C	O-C	B	A	B-A	TAD_18	B01278	TAD_18-B01278
HiC_scaffold_1	6560000	6570000	HiC_scaffold_2	4130000	4140000	34.0192756652832	5.088280518509802	O	O	O-O	B	A	B-A	TAD_18	TAD_32	TAD_18-TAD_32
HiC_scaffold_1	6610000	6620000	HiC_scaffold_2	1170000	1180000	60.75065231323242	5.924827994700645	O	O	O-O	B	B	B-B	TAD_18	TAD_25	TAD_18-TAD_25
HiC_scaffold_1	6610000	6620000	HiC_scaffold_2	4510000	4520000	38.65110778808594	5.272437859036826	O	O	O-O	B	A	B-A	TAD_18	TAD_33	TAD_18-TAD_33
HiC_scaffold_1	6620000	6630000	HiC_scaffold_2	680000	690000	32.58142852783203	5.02597795488455	O	O	O-O	B	B	B-B	TAD_18	TAD_24	TAD_18-TAD_24
HiC_scaffold_1	6620000	6630000	HiC_scaffold_2	890000	900000	71.29440307617188	6.155716918103641	O	O	O-O	B	B	B-B	TAD_18	TAD_24	TAD_18-TAD_24
HiC_scaffold_1	6620000	6630000	HiC_scaffold_2	4770000	4780000	34.45441818237305	5.106617090330675	O	O	O-O	B	A	B-A	TAD_18	B01478	TAD_18-B01478
HiC_scaffold_1	6620000	6630000	HiC_scaffold_2	5420000	5430000	67.33056640625	6.073189696179123	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	6630000	6640000	HiC_scaffold_2	4410000	4420000	48.44532012939453	5.598285401348953	O	O	O-O	B	A	B-A	TAD_18	TAD_33	TAD_18-TAD_33
HiC_scaffold_1	6630000	6640000	HiC_scaffold_2	5190000	5200000	156.22714233398438	7.287501313605748	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	6640000	6650000	HiC_scaffold_2	400000	410000	97.92707824707033	6.613635935831335	O	O	O-O	B	B	B-B	TAD_18	TAD_24	TAD_18-TAD_24
HiC_scaffold_1	6640000	6650000	HiC_scaffold_2	1620000	1630000	268.403564453125	8.068260020719306	O	O	O-O	B	B	B-B	TAD_18	TAD_25	TAD_18-TAD_25
HiC_scaffold_1	6650000	6660000	HiC_scaffold_2	1040000	1050000	78.63434600830078	6.297087687178371	O	O	O-O	B	B	B-B	TAD_18	TAD_24	TAD_18-TAD_24
HiC_scaffold_1	6650000	6660000	HiC_scaffold_2	1060000	1070000	110.69524383544922	6.790449425964472	O	O	O-O	B	B	B-B	TAD_18	TAD_24	TAD_18-TAD_24
HiC_scaffold_1	6650000	6660000	HiC_scaffold_2	4420000	4430000	32.72612762451172	5.032370997990302	O	O	O-O	B	A	B-A	TAD_18	TAD_33	TAD_18-TAD_33
HiC_scaffold_1	6670000	6680000	HiC_scaffold_2	4610000	4620000	33.86729049682617	5.081820665623939	O	O	O-O	B	A	B-A	TAD_18	TAD_33	TAD_18-TAD_33
HiC_scaffold_1	6670000	6680000	HiC_scaffold_2	4970000	4980000	33.00770568847656	5.044730957565033	O	O	O-O	B	A	B-A	TAD_18	TAD_35	TAD_18-TAD_35
HiC_scaffold_1	6740000	6750000	HiC_scaffold_2	5810000	5820000	44.33679962158203	5.470432730299846	O	O	O-O	A	B	A-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	6820000	6830000	HiC_scaffold_2	3070000	3080000	37.0418815612793	5.211085477777707	O	P	O-P	B	B	B-B	TAD_18	TAD_29	TAD_18-TAD_29
HiC_scaffold_1	6830000	6840000	HiC_scaffold_2	4130000	4140000	33.18498992919922	5.052458931296895	O	O	O-O	B	A	B-A	TAD_18	TAD_32	TAD_18-TAD_32
HiC_scaffold_1	6850000	6860000	HiC_scaffold_2	100000	110000	55.36907577514648	5.791008535380537	O	O	O-O	B	A	B-A	TAD_18	NA	TAD_18-NA
HiC_scaffold_1	6900000	6910000	HiC_scaffold_2	5780000	5790000	32.39751434326172	5.017811223361045	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	6910000	6920000	HiC_scaffold_2	3070000	3080000	36.71017074584961	5.198107919584087	O	P	O-P	B	B	B-B	TAD_18	TAD_29	TAD_18-TAD_29
HiC_scaffold_1	6990000	7000000	HiC_scaffold_2	5730000	5740000	45.22045516967773	5.498903608598475	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	1150000	1160000	73.75969696044922	6.204760823396544	O	O	O-O	B	B	B-B	TAD_18	TAD_25	TAD_18-TAD_25
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	2400000	2410000	52.64979553222656	5.718356023380224	O	P	O-P	B	A	B-A	TAD_18	TAD_27	TAD_18-TAD_27
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	2730000	2740000	49.99399948120117	5.643683041010416	O	C	O-C	B	A	B-A	TAD_18	TAD_28	TAD_18-TAD_28
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	2750000	2760000	58.83529281616211	5.878609921656274	O	C	O-C	B	A	B-A	TAD_18	TAD_28	TAD_18-TAD_28
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	2830000	2840000	39.94139099121094	5.319812671564534	O	C	O-C	B	A	B-A	TAD_18	TAD_29	TAD_18-TAD_29
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	4810000	4820000	63.51512145996094	5.989028199499611	O	O	O-O	B	A	B-A	TAD_18	B01483	TAD_18-B01483
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	5120000	5130000	49.44501495361328	5.627753170690104	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	5170000	5180000	70.68250274658203	6.143281219046238	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	5210000	5220000	41.79789733886719	5.385358463626812	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	5280000	5290000	87.38294219970703	6.44927977729419	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7020000	7030000	HiC_scaffold_2	5430000	5440000	49.03764724731445	5.615817857234625	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7060000	7070000	HiC_scaffold_2	4910000	4920000	75.06973266601562	6.230159440251373	O	O	O-O	B	A	B-A	TAD_18	TAD_35	TAD_18-TAD_35
HiC_scaffold_1	7060000	7070000	HiC_scaffold_2	4920000	4930000	63.71540451049805	5.993570310761879	O	O	O-O	B	A	B-A	TAD_18	TAD_35	TAD_18-TAD_35
HiC_scaffold_1	7240000	7250000	HiC_scaffold_2	5810000	5820000	52.49983215332031	5.714240905247847	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7280000	7290000	HiC_scaffold_2	5800000	5810000	44.56356048583984	5.477792598886135	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7320000	7330000	HiC_scaffold_2	4120000	4130000	60.33076477050781	5.9148219653941	O	O	O-O	B	A	B-A	TAD_18	TAD_32	TAD_18-TAD_32
HiC_scaffold_1	7340000	7350000	HiC_scaffold_2	5810000	5820000	32.15532684326172	5.006985848732146	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7420000	7430000	HiC_scaffold_2	5810000	5820000	95.93224334716795	6.583943889263445	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7460000	7470000	HiC_scaffold_2	5810000	5820000	33.64710235595703	5.072410362079808	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7510000	7520000	HiC_scaffold_2	4070000	4080000	36.492801666259766	5.189540010261899	O	O	O-O	B	B	B-B	TAD_18	B01408	TAD_18-B01408
HiC_scaffold_1	7520000	7530000	HiC_scaffold_2	1250000	1260000	45.493072509765625	5.507574969501783	O	O	O-O	B	B	B-B	TAD_18	TAD_25	TAD_18-TAD_25
HiC_scaffold_1	7520000	7530000	HiC_scaffold_2	5730000	5740000	39.06511688232422	5.2878090256089045	O	O	O-O	B	A	B-A	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7530000	7540000	HiC_scaffold_2	5810000	5820000	37.72866439819336	5.237589124263894	O	O	O-O	B	B	B-B	TAD_18	TAD_36	TAD_18-TAD_36
HiC_scaffold_1	7550000	7560000	HiC_scaffold_2	5810000	5820000	33.92080307006836	5.084098420787599	O	O	O-O	A	B	A-B	B00755	TAD_36	B00755-TAD_36
HiC_scaffold_1	7600000	7610000	HiC_scaffold_2	2550000	2560000	51.206424713134766	5.678252926993184	O	P	O-P	A	A	A-A	TAD_19	TAD_28	TAD_19-TAD_28
HiC_scaffold_1	7660000	7670000	HiC_scaffold_2	4310000	4320000	35.52407455444336	5.15072516087601	O	O	O-O	A	A	A-A	TAD_19	TAD_33	TAD_19-TAD_33
HiC_scaffold_1	7670000	7680000	HiC_scaffold_2	6000000	6010000	34.38448715209961	5.103685922706936	O	T	O-T	A	A	A-A	TAD_19	NA	TAD_19-NA
HiC_scaffold_1	7680000	7690000	HiC_scaffold_2	3900000	3910000	35.36525344848633	5.144260695440177	O	O	O-O	B	A	B-A	TAD_19	TAD_30	TAD_19-TAD_30
HiC_scaffold_1	7740000	7750000	HiC_scaffold_2	770000	780000	62.03466033935547	5.955002605995996	O	O	O-O	A	B	A-B	TAD_19	TAD_24	TAD_19-TAD_24
HiC_scaffold_1	7750000	7760000	HiC_scaffold_2	770000	780000	118.82562255859376	6.892702150092382	O	O	O-O	A	B	A-B	TAD_19	TAD_24	TAD_19-TAD_24
HiC_scaffold_1	7820000	7830000	HiC_scaffold_2	4120000	4130000	141.91085815429688	7.148841169631587	O	O	O-O	A	A	A-A	TAD_19	TAD_32	TAD_19-TAD_32
HiC_scaffold_1	7830000	7840000	HiC_scaffold_2	5970000	5980000	32.38380432128906	5.017200572592785	O	T	O-T	A	A	A-A	TAD_19	NA	TAD_19-NA
HiC_scaffold_1	7830000	7840000	HiC_scaffold_2	6000000	6010000	62.78636932373047	5.972379484521921	O	T	O-T	A	A	A-A	TAD_19	NA	TAD_19-NA
HiC_scaffold_1	8000000	8010000	HiC_scaffold_2	5810000	5820000	42.78478240966797	5.419025848383464	O	O	O-O	B	B	B-B	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8010000	8020000	HiC_scaffold_2	4120000	4130000	49.80060958862305	5.638091496720898	O	O	O-O	B	A	B-A	TAD_20	TAD_32	TAD_20-TAD_32
HiC_scaffold_1	8030000	8040000	HiC_scaffold_2	5950000	5960000	41.87060546875	5.387865875168762	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8030000	8040000	HiC_scaffold_2	5960000	5970000	32.28834915161133	5.012941775180602	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8030000	8040000	HiC_scaffold_2	5970000	5980000	34.2466926574707	5.097892762754422	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8030000	8040000	HiC_scaffold_2	5980000	5990000	196.03858947753903	7.614993861298976	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8030000	8040000	HiC_scaffold_2	5990000	6000000	56.8328857421875	5.828654066307664	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8040000	8050000	HiC_scaffold_2	5970000	5980000	46.77592086791992	5.547694150673123	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8050000	8060000	HiC_scaffold_2	5730000	5740000	33.84332275390625	5.080799314800604	O	O	O-O	A	A	A-A	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8050000	8060000	HiC_scaffold_2	5960000	5970000	35.134708404541016	5.134825020058813	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8050000	8060000	HiC_scaffold_2	5980000	5990000	59.40261459350586	5.89245452722772	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8050000	8060000	HiC_scaffold_2	6000000	6010000	34.47569274902344	5.107507636199917	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8060000	8070000	HiC_scaffold_2	5970000	5980000	45.58105850219727	5.510362522740665	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8090000	8100000	HiC_scaffold_2	6000000	6010000	33.71516036987305	5.075325554907508	O	T	O-T	B	A	B-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8100000	8110000	HiC_scaffold_2	2370000	2380000	273.5986022949219	8.095917049869385	O	O	O-O	A	A	A-A	TAD_20	B01238	TAD_20-B01238
HiC_scaffold_1	8100000	8110000	HiC_scaffold_2	5280000	5290000	52.28679656982422	5.7083747788720895	O	O	O-O	A	B	A-B	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8130000	8140000	HiC_scaffold_2	4130000	4140000	42.15676498413086	5.397692256918941	O	O	O-O	A	A	A-A	TAD_20	TAD_32	TAD_20-TAD_32
HiC_scaffold_1	8130000	8140000	HiC_scaffold_2	5800000	5810000	72.46126556396484	6.179138098124209	O	O	O-O	A	A	A-A	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8160000	8170000	HiC_scaffold_2	5790000	5800000	63.1033935546875	5.97964568698698	O	O	O-O	A	B	A-B	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8160000	8170000	HiC_scaffold_2	5990000	6000000	83.70931243896484	6.387316222587484	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8170000	8180000	HiC_scaffold_2	5990000	6000000	42.92154693603516	5.4236301681096775	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8170000	8180000	HiC_scaffold_2	6000000	6010000	77.61105346679688	6.278190232429893	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8180000	8190000	HiC_scaffold_2	5990000	6000000	60.83757019042969	5.92689062887976	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8180000	8190000	HiC_scaffold_2	6000000	6010000	59.83600997924805	5.902942070663164	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8200000	8210000	HiC_scaffold_2	1190000	1200000	44.72873306274414	5.483129989604072	O	O	O-O	A	B	A-B	TAD_20	TAD_25	TAD_20-TAD_25
HiC_scaffold_1	8200000	8210000	HiC_scaffold_2	5250000	5260000	42.403079986572266	5.406097154958189	O	O	O-O	A	A	A-A	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8200000	8210000	HiC_scaffold_2	6000000	6010000	50.05087661743164	5.64532343229121	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8210000	8220000	HiC_scaffold_2	5780000	5790000	67.13429260253906	6.068977986942038	O	O	O-O	A	B	A-B	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8220000	8230000	HiC_scaffold_2	5990000	6000000	40.25106048583984	5.33095488898436	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8220000	8230000	HiC_scaffold_2	6000000	6010000	52.78455352783203	5.722043906875092	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8250000	8260000	HiC_scaffold_2	5800000	5810000	57.66542816162109	5.849634741870338	O	O	O-O	A	A	A-A	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8250000	8260000	HiC_scaffold_2	6000000	6010000	38.05769348144531	5.2501162234011725	O	T	O-T	A	A	A-A	TAD_20	NA	TAD_20-NA
HiC_scaffold_1	8300000	8310000	HiC_scaffold_2	5810000	5820000	33.36549377441406	5.060284949274103	O	O	O-O	A	B	A-B	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8430000	8440000	HiC_scaffold_2	5780000	5790000	34.08903121948242	5.09123569481379	O	O	O-O	B	B	B-B	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8460000	8470000	HiC_scaffold_2	4140000	4150000	77.13465881347656	6.269307344949263	O	O	O-O	B	B	B-B	TAD_20	TAD_32	TAD_20-TAD_32
HiC_scaffold_1	8460000	8470000	HiC_scaffold_2	5310000	5320000	73.88265228271484	6.207163752848714	O	O	O-O	B	A	B-A	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8470000	8480000	HiC_scaffold_2	5780000	5790000	44.9394645690918	5.489911030528509	O	O	O-O	B	B	B-B	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	3710000	3720000	87.2752685546875	6.447500985988448	O	O	O-O	B	A	B-A	TAD_20	TAD_29	TAD_20-TAD_29
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	4380000	4390000	43.79217529296875	5.452601209588478	O	O	O-O	B	A	B-A	TAD_20	TAD_33	TAD_20-TAD_33
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	5010000	5020000	66.7103500366211	6.059838706193908	O	O	O-O	B	B	B-B	TAD_20	B01501	TAD_20-B01501
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	5070000	5080000	61.96546173095703	5.953392405975715	O	O	O-O	B	A	B-A	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	5720000	5730000	62.40666198730469	5.963628141651555	O	O	O-O	B	A	B-A	TAD_20	TAD_36	TAD_20-TAD_36
HiC_scaffold_1	8560000	8570000	HiC_scaffold_2	1630000	1640000	41.462669372558594	5.373741095236837	O	O	O-O	B	B	B-B	TAD_20	TAD_25	TAD_20-TAD_25
HiC_scaffold_1	8560000	8570000	HiC_scaffold_2	4420000	4430000	38.76151657104492	5.276553113182219	O	O	O-O	B	A	B-A	TAD_20	TAD_33	TAD_20-TAD_33
HiC_scaffold_1	8640000	8650000	HiC_scaffold_2	2370000	2380000	157.0711669921875	7.295274564200077	O	O	O-O	B	A	B-A	B00863	B01238	B00863-B01238
HiC_scaffold_1	8650000	8660000	HiC_scaffold_2	120000	130000	50.97451019287109	5.6717041025355925	O	O	O-O	B	B	B-B	B00863	NA	B00863-NA
HiC_scaffold_1	8750000	8760000	HiC_scaffold_2	2690000	2700000	142.2705841064453	7.152493590565938	O	C	O-C	B	B	B-B	TAD_21	TAD_28	TAD_21-TAD_28
HiC_scaffold_1	8750000	8760000	HiC_scaffold_2	5800000	5810000	36.80953979492188	5.202007807670071	O	O	O-O	B	A	B-A	TAD_21	TAD_36	TAD_21-TAD_36
HiC_scaffold_1	8770000	8780000	HiC_scaffold_2	5810000	5820000	34.55972671508789	5.111019904161131	O	O	O-O	A	B	A-B	TAD_21	TAD_36	TAD_21-TAD_36
HiC_scaffold_1	8900000	8910000	HiC_scaffold_2	5810000	5820000	36.03816986083984	5.171453843005189	O	O	O-O	B	B	B-B	B00888	TAD_36	B00888-TAD_36
HiC_scaffold_1	8930000	8940000	HiC_scaffold_2	5310000	5320000	35.52943801879883	5.15094296413899	O	O	O-O	B	A	B-A	TAD_22	TAD_36	TAD_22-TAD_36
HiC_scaffold_1	8930000	8940000	HiC_scaffold_2	5810000	5820000	38.91841125488281	5.282380911854146	O	O	O-O	B	B	B-B	TAD_22	TAD_36	TAD_22-TAD_36
HiC_scaffold_1	9000000	9010000	HiC_scaffold_2	4710000	4720000	39.4560432434082	5.302174380920202	O	O	O-O	B	A	B-A	TAD_23	TAD_33	TAD_23-TAD_33
HiC_scaffold_1	9010000	9020000	HiC_scaffold_2	3090000	3100000	41.58903503417969	5.378131306258886	O	P	O-P	B	A	B-A	TAD_23	TAD_29	TAD_23-TAD_29
HiC_scaffold_1	9020000	9030000	HiC_scaffold_2	3070000	3080000	32.185848236083984	5.008354585480092	O	P	O-P	B	B	B-B	TAD_23	TAD_29	TAD_23-TAD_29
HiC_scaffold_1	9020000	9030000	HiC_scaffold_2	3090000	3100000	37.28817367553711	5.220646232471703	O	P	O-P	B	A	B-A	TAD_23	TAD_29	TAD_23-TAD_29
HiC_scaffold_1	9030000	9040000	HiC_scaffold_2	5790000	5800000	83.38590240478516	6.381731590669175	O	O	O-O	B	B	B-B	TAD_23	TAD_36	TAD_23-TAD_36
HiC_scaffold_1	9060000	9070000	HiC_scaffold_2	5270000	5280000	40.43439102172852	5.337510978222084	O	O	O-O	A	A	A-A	TAD_23	TAD_36	TAD_23-TAD_36
HiC_scaffold_1	9100000	9110000	HiC_scaffold_2	4120000	4130000	44.60872650146485	5.479254057250221	O	O	O-O	B	A	B-A	TAD_23	TAD_32	TAD_23-TAD_32
HiC_scaffold_1	9160000	9170000	HiC_scaffold_2	3080000	3090000	32.269920349121094	5.012118111755607	O	P	O-P	B	B	B-B	TAD_23	TAD_29	TAD_23-TAD_29
HiC_scaffold_1	9180000	9190000	HiC_scaffold_2	3080000	3090000	36.417236328125	5.186549536504832	O	P	O-P	B	B	B-B	TAD_23	TAD_29	TAD_23-TAD_29
HiC_scaffold_1	9200000	9210000	HiC_scaffold_2	3080000	3090000	67.03861999511719	6.066920546032435	O	P	O-P	B	B	B-B	TAD_23	TAD_29	TAD_23-TAD_29
HiC_scaffold_1	9330000	9340000	HiC_scaffold_2	5810000	5820000	35.80897521972656	5.162249327129342	O	O	O-O	B	B	B-B	NA	TAD_36	NA-TAD_36
HiC_scaffold_1	9340000	9350000	HiC_scaffold_2	4130000	4140000	32.08881378173828	5.00399855378615	O	O	O-O	B	A	B-A	NA	TAD_32	NA-TAD_32
HiC_scaffold_1	9350000	9360000	HiC_scaffold_2	5800000	5810000	38.8306999206543	5.279125806845481	O	O	O-O	B	A	B-A	NA	TAD_36	NA-TAD_36
HiC_scaffold_1	9360000	9370000	HiC_scaffold_2	3090000	3100000	35.38587188720703	5.14510156178666	O	P	O-P	B	A	B-A	NA	TAD_29	NA-TAD_29
HiC_scaffold_1	9380000	9390000	HiC_scaffold_2	5270000	5280000	48.46718597412109	5.598936416322262	O	O	O-O	B	A	B-A	NA	TAD_36	NA-TAD_36
