,chr,start,end,TPM_trimed_0h,TPM_trimed_16h,TPM_trimed_48h,TPM_control_96h,TPM_Early,TPM_Late,compartment
g285,HiC_scaffold_1,654206,655099,5.640676300404909,12.349408906008012,31.225947588949936,25.310000502340536,18.85741131283092,30.27872625319766,A
g286,HiC_scaffold_1,655237,656302,33.30582106434062,30.62648599512935,42.016041102919765,22.767958233133136,25.419502703162884,18.693691309664693,A
g287,HiC_scaffold_1,656652,657038,308.7732296802656,422.19894306104857,269.18740408091526,674.6720306119405,632.5353416620364,470.7305425657772,A
g288,HiC_scaffold_1,657247,658027,20.41036473299642,52.186582993141286,40.504862943949405,44.39608995560938,43.90765503075548,30.75086588501532,A
g289,HiC_scaffold_1,658755,659727,1.5861382999517055,0.2081476813860719,0.1093287193054908,1.0980421709424764,0.8290904707124346,0.7093022817178816,A
g290,HiC_scaffold_1,660726,661710,0.3795972934040935,0.7779515817831617,2.069849862214032,14.624044189400909,4.721879932988211,5.8847569432182185,A
g291,HiC_scaffold_1,664468,665711,9.610349153547746,10.706564584510808,14.536336255369028,25.096841767417384,18.67801035220796,29.57728270961316,A
g292,HiC_scaffold_1,665849,666617,11.478168358305371,11.494720416770315,12.919517067081951,18.15828941115076,12.384398037094757,13.682574314269653,A
g293,HiC_scaffold_1,666685,668200,12.597514344551826,17.746985530781973,14.676202460005069,23.07817164259905,17.011071632716327,13.547659898039043,A
g294,HiC_scaffold_1,668322,670407,46.73119722525821,150.0570295652579,330.23494109073965,24.717715392538103,36.93318845074276,13.520061719610034,A
g295,HiC_scaffold_1,670849,672889,1.22075718252746,0.6707478411912802,2.230978083680112,3.938415525558886,1.7056573755989757,2.055649119382124,A
g296,HiC_scaffold_1,673331,674307,14.566256637601034,0.9761740007055908,6.715811068157456,6.462311683577704,4.691455252777464,4.509909204519879,A
g297,HiC_scaffold_1,674921,675979,0.0,0.0,0.071830733754852,5.998890520857542,4.514552228049002,5.895892837976143,A
g298,HiC_scaffold_1,676243,682121,1.835386336508668,0.2643810174591033,0.8435202720979793,0.9978976521970956,0.5809045302395731,0.9947156166258736,A
g299,HiC_scaffold_1,682294,685248,16.14015320038444,12.67347792969354,24.33323515867507,14.665079800303374,14.474463078015756,22.62045358959705,A
g300,HiC_scaffold_1,687126,688548,594.3904161433428,152.34130737501135,96.2974806030555,115.39764359647172,113.41317722400233,157.80893585040144,A
g326,HiC_scaffold_1,789741,790704,3.7918779408807946,46.12089630308553,63.11848852861228,59.49307073880611,61.31852281795728,58.85796087780376,B
g327,HiC_scaffold_1,790825,791488,2.2693035837637647,3.090558915897656,6.271600789000253,15.015805128453684,12.341507403576408,5.440390276465152,A
g328,HiC_scaffold_1,791706,792414,10.28566420302639,87.03327052973769,214.8338175086528,105.49022953908316,143.9104342628939,30.56192434464437,A
g329,HiC_scaffold_1,792968,795038,1.0200938410859703,0.2892192464682971,1.4760519754482824,3.84288949280588,3.1293260752629264,0.5895429938586982,A
g330,HiC_scaffold_1,795940,798028,0.6543529689470848,0.0189829642663847,0.0681153509744286,0.2193647035770672,0.1165010289660069,0.0763695678657243,A
g331,HiC_scaffold_1,798308,800438,1.616172450809672,0.0,0.0330094730024728,0.2889233265807873,0.1767612875284155,0.1996365041673019,A
g332,HiC_scaffold_1,800727,802830,2.0125968183968745,0.0383509233944322,0.0676295068162658,0.3874481623057635,0.1397986098624037,0.3279847000825675,A
g333,HiC_scaffold_1,802910,804965,4.781514489677457,0.1370279343472917,0.2943341844321647,2.42293363022533,2.3231415111037785,2.736895879639029,A
g334,HiC_scaffold_1,805698,807921,503.89708451764966,100.08970356328224,90.2046588260742,103.5262823632509,111.81814106660669,171.91843401314597,A
g335,HiC_scaffold_1,808115,809951,0.0423969205343054,0.0223396309968844,0.0,47.67980172536173,31.058874918741225,113.7926018726339,A
g336,HiC_scaffold_1,810322,810703,100.39769386918351,1107.0770389418003,1127.9100434445422,774.5801684053489,749.368430673051,795.5194462916888,A
g337,HiC_scaffold_1,810853,812082,2.902938910928288,6.31700482993646,4.181387862465646,6.930162931113221,4.545422156164452,6.671142114498869,A
g338,HiC_scaffold_1,812148,812993,4.146124597440264,5.343393702387103,2.744773008263312,33.59092619250343,20.117553634669346,21.79084249413748,A
g339,HiC_scaffold_1,813067,815191,9.034395488871338,4.341596660883983,5.628488760511941,7.681191671381592,5.523574687128612,6.923183305714318,A
g340,HiC_scaffold_1,815322,816065,0.0,0.0978677268844723,0.0887835498016543,0.1230844442666319,0.2663610615424598,0.0,A
g341,HiC_scaffold_1,818861,820064,45.70753394024911,2.667938552348148,22.024554922013984,6.415771785014481,6.29463525316284,11.122486243298113,A
g342,HiC_scaffold_1,821257,822580,1.4300905404440587,29.561088741615904,4.526596030666812,5.4290156737340975,18.589599516714344,2.76982015324638,A
g343,HiC_scaffold_1,822987,824373,12.398932380572532,9.597706033127366,1.2608001913543827,0.3653085021962929,0.3914696511733165,1.836778071622413,A
g344,HiC_scaffold_1,825628,826882,1.3012461916935545,2.0198983354314937,1.447665467261828,5.204348857572862,4.13602961307234,4.530210783712276,A
g345,HiC_scaffold_1,826932,828213,0.4448616889109296,1.6358881001082746,2.6995929304001893,9.746285658089398,4.9893279649335485,25.94470291595809,A
g346,HiC_scaffold_1,828452,829787,1.7131323441494406,112.11609070467546,154.27750578365834,4.520042305985607,8.293151392048912,11.01625571535608,A
g347,HiC_scaffold_1,830673,831876,1.85812490135551,1.8089980450018208,5.211909608107449,2.658791516209201,1.8329768409399847,7.678977490669684,A
g348,HiC_scaffold_1,832214,833396,7.89730031698399,38.68692203229323,45.14473921746939,7.854948226070765,25.22656510244175,21.732417352352705,A
g349,HiC_scaffold_1,835650,841589,0.0066942506106798,0.0,0.0,9.174246287956064,4.587258356846423,2.8119833265018537,A
g351,HiC_scaffold_1,844798,845690,6.8385175302781285,1.4746496409006808,4.5750545060634265,5.616339945857488,4.803298789651929,4.778433109418854,A
g352,HiC_scaffold_1,845969,846611,76.68857901399093,1945.2079311776167,1410.797194215052,1079.263859998579,924.8973167825376,1324.6523135477755,A
g353,HiC_scaffold_1,847124,848600,31.25432647839352,23.17112599209108,4.976584277069929,25.3505263458508,19.88645106297444,10.572727644909133,A
g354,HiC_scaffold_1,848708,850463,4.906948327312641,5.100638887676945,15.307844177029594,45.288049029630734,38.52394721074765,62.367350285565976,A
g355,HiC_scaffold_1,851500,852820,122.63215578479108,48.32173676267416,68.12470828767383,78.94102114276697,100.13660879414334,139.27579972381213,A
g356,HiC_scaffold_1,852947,855202,1.2434300032503227,0.0567130699135795,0.2026796577991358,0.8755580406599055,0.9663594382693204,1.1505883961014387,A
g357,HiC_scaffold_1,855524,858140,31.24407136803076,6.844698531705184,3.450864872329951,14.996485051968328,12.775401618740794,14.411074001917957,A
g358,HiC_scaffold_1,858455,860537,2.6562006208879474,0.558054106799589,0.5476491688006564,1.664955007585125,0.889949807369919,0.91758685302834,A
g359,HiC_scaffold_1,860620,863779,2.310321300065321,1.934424531094293,1.543145247059568,4.1776027940582985,2.662915167319841,3.948596311404432,A
g360,HiC_scaffold_1,863900,864900,7.412286311587499,8.515445625468818,3.399918907105417,17.057585140622386,15.09087180984202,12.00177801842323,A
g361,HiC_scaffold_1,865325,868157,34.03747076096179,4.768009372862977,1.8090761644540967,5.489166223529804,3.2149342070747307,3.298490925759178,A
g362,HiC_scaffold_1,868235,869231,41.72365793208265,12.184435391453846,6.114598966069187,15.695159576293369,11.544388269574576,8.15514290831504,A
g363,HiC_scaffold_1,869365,870706,53.11710890763433,17.187758811974575,18.98664665617129,11.229351541545975,8.045433201066611,8.590051476372363,A
g364,HiC_scaffold_1,871013,873739,59.80186721895676,39.45900072463468,56.01842090211588,40.32525034705717,41.52243742988952,48.89825073499669,A
g365,HiC_scaffold_1,873765,874155,2.6449262733745385,3.5602978100662948,11.08090107678582,23.518421766637168,20.02855114916633,31.88204277428322,A
g383,HiC_scaffold_1,922963,924408,0.0577817194898816,0.0923823495890439,0.1073823871773505,6.434120760103578,4.156557355753895,5.520752318263963,A
g385,HiC_scaffold_1,926240,927339,22.612674475655307,6.51982628733872,5.304133509028907,32.118324831072584,20.35118359214925,24.52146088278314,A
g386,HiC_scaffold_1,927473,929916,23.843865806386788,14.108329078457327,3.4361442437063987,20.08097349611223,16.67086577988414,13.846580004668576,A
g387,HiC_scaffold_1,930758,931355,5.72439651496917,10.624629808323506,13.407973770549166,20.43410700510885,12.68594886408008,9.42876236066346,A
g388,HiC_scaffold_1,931451,932827,6.024493922231374,3.0160602874334312,2.282063770908523,7.277441263371887,4.629302556735696,5.64509643871901,A
g389,HiC_scaffold_1,933146,934693,4.492497426637436,0.7427712665036349,1.4538848590724736,2.5833919136745407,2.4297239664458297,1.9447690697549511,A
g390,HiC_scaffold_1,935381,936350,759.6611048327741,591.4774271546416,85.47052755412915,366.1293084198819,428.90344725437023,216.8291725187008,A
g391,HiC_scaffold_1,936717,942749,0.7653429931863984,0.3801351595104215,1.424501559418096,2.989592644276482,1.0508905310713077,2.284296078509472,A
g392,HiC_scaffold_1,943123,944782,3.116117832029698,6.31124334021974,8.081244027064917,10.23110293245744,8.071655113332383,6.937157804087399,A
g393,HiC_scaffold_1,945034,946525,1.144278355076513,1.267937520917036,1.6446514674808306,4.5234283504643855,3.51834041667312,4.449518576870921,A
g394,HiC_scaffold_1,946913,948851,225.3622544376805,1.506718940046698,2.536420103682325,2.7348480118786056,4.120661336500609,1.9980004316725488,A
g395,HiC_scaffold_1,950904,957501,31.659797097373968,12.035273704257309,30.5844223910343,17.507316979263685,17.851559612797953,30.634798000262144,A
g396,HiC_scaffold_1,957699,958117,20.69415608721653,32.63778264039125,15.74197982560724,92.60331149694392,84.63726535404533,46.2848602869327,A
g397,HiC_scaffold_1,958262,959721,0.0813769224754711,0.0589304059055744,0.8736576791612707,0.933424355829577,0.7377548196023263,0.8766910900053917,A
g398,HiC_scaffold_1,960716,963797,0.3825563193899038,0.129543187317835,1.5487675463348485,1.1367467524914334,0.5530166509795744,0.6545674347530319,A
g399,HiC_scaffold_1,964027,964678,4394.906010689981,5603.879906191465,5432.451934916676,4902.9090747541495,4874.154522621726,4147.854200082016,A
g400,HiC_scaffold_1,964827,966678,0.6540008216991786,0.516567656671291,0.4454554762606928,3.6469179131328575,1.700132144547551,1.7694489261558657,A
g401,HiC_scaffold_1,966816,968169,6.657452860327185,6.152525523893514,16.150459078464973,30.96284685147316,18.90135841439997,47.27642085621012,A
g402,HiC_scaffold_1,968352,970503,56.71854142265239,27.139884877794096,4.5166962731126405,29.3068170943294,27.504350922505893,24.765388250476004,A
g403,HiC_scaffold_1,970691,974015,2.375207843825806,2.4088858860805047,5.879475151770311,8.953971898151982,7.839603096687754,9.675561557238323,A
g404,HiC_scaffold_1,974055,975014,5.0143036747140695,50.821395708278345,25.836086847461083,47.593203797722005,36.6749176042618,23.38767856394064,A
g405,HiC_scaffold_1,975183,976524,186.57905036851565,3.835793251988471,1.2995194419723757,13.40357591556787,11.59196848036195,20.801209532805,A
g406,HiC_scaffold_1,976913,981074,10.77281764982548,10.261589302613494,15.300912327307373,50.66288122479575,18.819560913338748,37.29351574254822,A
g407,HiC_scaffold_1,981429,983161,1.8078380928497224,0.361403620836679,0.7894384065366731,1.4906679083638164,1.6408845642493408,0.731627096695147,A
g408,HiC_scaffold_1,983423,983819,215.3529943724968,47.48915516052805,73.15997673078769,55.435222704949645,63.75163685784199,44.76470877931759,A
g409,HiC_scaffold_1,984252,985352,5.665423466567955,4.608732689229428,8.002116553038423,5.816776404521993,4.94714554451326,4.640923407585992,A
g410,HiC_scaffold_1,985798,990297,106.19018219874744,18.2688354746594,22.20142829409066,34.257565044833854,26.38535977416176,39.1340516401478,A
g411,HiC_scaffold_1,990685,991627,2859.7392680011044,1050.0603170559095,2433.4023545278883,1549.075351905677,2006.5458172993856,2050.2346846342616,A
g412,HiC_scaffold_1,992146,994699,40.52951671970263,14.367415327510216,21.930296419906423,33.9379846284996,32.614982514752306,40.96526703351359,A
g413,HiC_scaffold_1,995081,996644,56.812878801440746,39.55570168533352,41.1557939918423,10.26414010667762,11.297124439375809,14.823780072038002,A
g414,HiC_scaffold_1,996742,997825,39.02041044621345,34.86860804056228,26.214130303734866,41.13005997699597,36.17905987046036,36.69908570751982,A
g415,HiC_scaffold_1,998823,1001247,30.23973054758349,11.074090139238963,10.6601555735279,12.448758473053791,13.344041377479249,13.85900550073373,A
g416,HiC_scaffold_1,1001305,1002697,10.78652265972762,7.628238479069292,4.16779418267976,17.84569571377687,12.111044554378305,16.805975422975283,A
g417,HiC_scaffold_1,1003486,1006990,78.7166466730304,35.77955423694961,46.32508155660676,89.94682352869535,74.88737011628749,101.02572952218488,A
g418,HiC_scaffold_1,1007370,1008716,625.5502761456171,92.56818265287308,151.87476769474864,87.23505383198645,86.97782805992063,116.77559785077251,A
g419,HiC_scaffold_1,1009750,1011301,870.7487024986335,80.356424339255,210.77377199464945,58.68132152944226,49.31879053187214,89.33452522618872,A
g420,HiC_scaffold_1,1011677,1013111,182.42224278273827,19.27873395439021,23.161446570077374,21.74051466074536,17.33223717730071,23.65905600050416,A
g421,HiC_scaffold_1,1013416,1015050,23.11727606357968,22.14795731563721,15.103989570015038,66.03117750926664,58.98432817073517,68.31329908217636,A
g422,HiC_scaffold_1,1015591,1019761,37.63468190427922,23.757772586709173,20.70401217160783,14.74831779289055,12.116863352146227,22.27528320240567,A
g423,HiC_scaffold_1,1019936,1020775,38.82317644932438,0.1110264128521325,0.2965445117756832,4.756803748961866,2.3314071816896487,18.2041151217852,A
g424,HiC_scaffold_1,1021501,1022768,10.207037535257754,6.586742985974654,11.28255451275251,16.416001783515874,12.09711259686269,16.373414298401105,A
g425,HiC_scaffold_1,1022980,1026918,1.8751692081718607,0.0,0.4176005135662232,0.9468153021474124,0.4061192401793184,3.036187503228988,A
g426,HiC_scaffold_1,1027004,1031550,1.7076411766461022,0.0804066987210577,0.3088884114697864,0.9428493499275222,0.516312036269863,1.1707706201255357,A
g427,HiC_scaffold_1,1031700,1032955,2536.312498392777,3280.70763018291,3018.0477478393723,1726.8562230988473,2059.491964212356,1864.498662244223,A
g428,HiC_scaffold_1,1033140,1033543,2.4795522516682507,2.6048215678973348,2.6280559071427305,12.919542501087752,9.212638219208356,12.372106833118732,A
g429,HiC_scaffold_1,1033578,1041800,1.5981219435972194,0.3016209716347739,0.5013417639470843,2.471603655091892,1.3944817656136423,3.607296305862355,A
g430,HiC_scaffold_1,1041903,1042813,6.895646337026943,10.951098774971715,14.81148900203167,28.918522108029343,18.56647594389745,22.86298860907545,A
g431,HiC_scaffold_1,1043178,1044299,10.255561350858102,7.02124414980043,8.997999996085884,16.487404073532694,11.539545792089076,18.34365158766865,A
g432,HiC_scaffold_1,1044514,1045930,50.31065508482934,25.18356662882285,18.425875886194973,27.075785277038623,24.91722379257768,29.72286126051569,A
g433,HiC_scaffold_1,1046223,1047933,13.500738054995082,8.45921577212424,4.807611925374478,9.861943476981049,7.501651906111407,7.702167245844179,A
g434,HiC_scaffold_1,1048588,1049242,103.37001397071168,41.15394260271045,49.70787763381678,92.88519147470085,64.7807282542523,96.58290378957686,A
g435,HiC_scaffold_1,1049573,1049774,1.8929981235864213,0.5984498571477731,1.2402717259780136,5.1853488503016845,3.4832349861174814,2.6413541266553446,A
g436,HiC_scaffold_1,1050464,1055911,9.309538036590936,1.506163788489498,0.7005941680899088,6.507544246463776,3.393205029061032,3.540788348631746,A
g437,HiC_scaffold_1,1055960,1056701,3.957363735727289,0.2693134683712888,0.1941016878254791,6.526101859838676,6.513810427513663,9.161999674980157,A
g438,HiC_scaffold_1,1056957,1059222,0.4626349718037497,0.3590542137451276,0.0461879738852537,11.953444846328424,10.27838540662276,18.63080252785232,A
g439,HiC_scaffold_1,1060398,1061864,4.567420913749382,1.886802677319653,0.8528576054421004,5.852078491639897,4.223048150267044,5.175686112918276,A
g440,HiC_scaffold_1,1062305,1063319,171.71078532194514,385.8261614486827,98.59339570093898,133.7090655435997,223.0950331491138,170.81184156573005,A
g441,HiC_scaffold_1,1064154,1066764,7.127101035665346,1.819997211984124,9.994833137534023,5.355631870195604,3.91491748264212,7.240159200251898,A
g442,HiC_scaffold_1,1066821,1067505,10.578134536280462,4.703152265640864,9.328431194934147,9.829041436286667,8.631074216971035,15.10423268593012,A
g443,HiC_scaffold_1,1067521,1072501,4.899176007591198,3.896786131686102,10.119154661354369,10.452695572109713,9.933466638591812,14.423698046920984,A
g444,HiC_scaffold_1,1072829,1073111,8.987559184414692,0.0,0.5100331584350355,0.7237310303917212,1.2489207117256402,2.445928454871062,A
g445,HiC_scaffold_1,1073133,1074314,16.5803954000875,0.3595698739876126,3.5890994389306963,9.145610896116755,3.47199285050055,20.99002027870721,A
