Chromosome1	Start1	End1	Chromosome2	Start2	End2	OE_value	log2OE
HiC_scaffold_1	8220000	8230000	HiC_scaffold_2	5990000	6000000	40.251060485839844	5.33095488898436
HiC_scaffold_1	8220000	8230000	HiC_scaffold_2	6000000	6010000	52.78455352783203	5.722043906875092
HiC_scaffold_1	8250000	8260000	HiC_scaffold_2	5800000	5810000	57.665428161621094	5.849634741870338
HiC_scaffold_1	8250000	8260000	HiC_scaffold_2	6000000	6010000	38.05769348144531	5.2501162234011725
HiC_scaffold_1	8300000	8310000	HiC_scaffold_2	5810000	5820000	33.36549377441406	5.060284949274103
HiC_scaffold_1	8430000	8440000	HiC_scaffold_2	5780000	5790000	34.08903121948242	5.09123569481379
HiC_scaffold_1	8460000	8470000	HiC_scaffold_2	4140000	4150000	77.13465881347656	6.269307344949263
HiC_scaffold_1	8460000	8470000	HiC_scaffold_2	5310000	5320000	73.88265228271484	6.207163752848714
HiC_scaffold_1	8470000	8480000	HiC_scaffold_2	5780000	5790000	44.9394645690918	5.489911030528509
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	3710000	3720000	87.2752685546875	6.447500985988448
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	4380000	4390000	43.79217529296875	5.452601209588478
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	5010000	5020000	66.7103500366211	6.059838706193908
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	5070000	5080000	61.96546173095703	5.953392405975715
HiC_scaffold_1	8550000	8560000	HiC_scaffold_2	5720000	5730000	62.40666198730469	5.963628141651555
HiC_scaffold_1	8560000	8570000	HiC_scaffold_2	1630000	1640000	41.462669372558594	5.373741095236837
HiC_scaffold_1	8560000	8570000	HiC_scaffold_2	4420000	4430000	38.76151657104492	5.276553113182219
HiC_scaffold_1	8640000	8650000	HiC_scaffold_2	2370000	2380000	157.0711669921875	7.295274564200077
HiC_scaffold_1	8650000	8660000	HiC_scaffold_2	120000	130000	50.974510192871094	5.6717041025355925
HiC_scaffold_1	8750000	8760000	HiC_scaffold_2	2690000	2700000	142.2705841064453	7.152493590565938
HiC_scaffold_1	8750000	8760000	HiC_scaffold_2	5800000	5810000	36.809539794921875	5.202007807670071
HiC_scaffold_1	8770000	8780000	HiC_scaffold_2	5810000	5820000	34.55972671508789	5.111019904161131
HiC_scaffold_1	8900000	8910000	HiC_scaffold_2	5810000	5820000	36.038169860839844	5.171453843005189
HiC_scaffold_1	8930000	8940000	HiC_scaffold_2	5310000	5320000	35.52943801879883	5.15094296413899
HiC_scaffold_1	8930000	8940000	HiC_scaffold_2	5810000	5820000	38.91841125488281	5.282380911854146
HiC_scaffold_1	9000000	9010000	HiC_scaffold_2	4710000	4720000	39.4560432434082	5.302174380920202
HiC_scaffold_1	9010000	9020000	HiC_scaffold_2	3090000	3100000	41.58903503417969	5.378131306258886
HiC_scaffold_1	9020000	9030000	HiC_scaffold_2	3070000	3080000	32.185848236083984	5.008354585480092
HiC_scaffold_1	9020000	9030000	HiC_scaffold_2	3090000	3100000	37.28817367553711	5.220646232471703
HiC_scaffold_1	9030000	9040000	HiC_scaffold_2	5790000	5800000	83.38590240478516	6.381731590669175
HiC_scaffold_1	9060000	9070000	HiC_scaffold_2	5270000	5280000	40.434391021728516	5.337510978222084
HiC_scaffold_1	9100000	9110000	HiC_scaffold_2	4120000	4130000	44.608726501464844	5.479254057250221
HiC_scaffold_1	9160000	9170000	HiC_scaffold_2	3080000	3090000	32.269920349121094	5.012118111755607
HiC_scaffold_1	9180000	9190000	HiC_scaffold_2	3080000	3090000	36.417236328125	5.186549536504832
HiC_scaffold_1	9200000	9210000	HiC_scaffold_2	3080000	3090000	67.03861999511719	6.066920546032435
HiC_scaffold_1	9330000	9340000	HiC_scaffold_2	5810000	5820000	35.80897521972656	5.162249327129342
HiC_scaffold_1	9340000	9350000	HiC_scaffold_2	4130000	4140000	32.08881378173828	5.00399855378615
HiC_scaffold_1	9350000	9360000	HiC_scaffold_2	5800000	5810000	38.8306999206543	5.279125806845481
HiC_scaffold_1	9360000	9370000	HiC_scaffold_2	3090000	3100000	35.38587188720703	5.14510156178666
HiC_scaffold_1	9380000	9390000	HiC_scaffold_2	5270000	5280000	48.467185974121094	5.598936416322262
HiC_scaffold_1	9390000	9400000	HiC_scaffold_2	4070000	4080000	32.24835205078125	5.011153532976387
HiC_scaffold_1	9390000	9400000	HiC_scaffold_2	4080000	4090000	60.56657791137695	5.920449994477384
HiC_scaffold_1	9410000	9420000	HiC_scaffold_2	5790000	5800000	55.76174545288086	5.801203816007674
HiC_scaffold_1	9480000	9490000	HiC_scaffold_2	3090000	3100000	55.42339324951172	5.792423136171884
HiC_scaffold_1	9490000	9500000	HiC_scaffold_2	1560000	1570000	229.94496154785156	7.845144776144171
HiC_scaffold_1	9490000	9500000	HiC_scaffold_2	1650000	1660000	36.577720642089844	5.1928932705532445
HiC_scaffold_1	9490000	9500000	HiC_scaffold_2	4130000	4140000	41.3643684387207	5.370316649787714
HiC_scaffold_1	9520000	9530000	HiC_scaffold_2	4150000	4160000	42.11132049560547	5.396136210066473
HiC_scaffold_1	9540000	9550000	HiC_scaffold_2	3090000	3100000	36.330909729003906	5.183125586296975
HiC_scaffold_1	9550000	9560000	HiC_scaffold_2	3080000	3090000	49.33768844604492	5.624618219411726
HiC_scaffold_1	9560000	9570000	HiC_scaffold_2	4610000	4620000	41.19426345825195	5.364371542573738
HiC_scaffold_1	9570000	9580000	HiC_scaffold_2	3070000	3080000	34.969818115234375	5.12803838720747
HiC_scaffold_1	9570000	9580000	HiC_scaffold_2	4120000	4130000	204.12803649902344	7.673330536477799
HiC_scaffold_1	9580000	9590000	HiC_scaffold_2	2520000	2530000	840.9497680664062	9.715875817216107
HiC_scaffold_1	9590000	9600000	HiC_scaffold_2	5260000	5270000	88.80722045898438	6.472605074355593
HiC_scaffold_1	9650000	9660000	HiC_scaffold_2	5800000	5810000	50.533443450927734	5.659166586347552
HiC_scaffold_1	9710000	9720000	HiC_scaffold_2	5760000	5770000	52.24789810180664	5.707301094586244
HiC_scaffold_1	9710000	9720000	HiC_scaffold_2	5830000	5840000	34.56629180908203	5.111293937839882
HiC_scaffold_1	9730000	9740000	HiC_scaffold_2	3080000	3090000	79.54618072509766	6.3137207585519555
HiC_scaffold_1	9730000	9740000	HiC_scaffold_2	4030000	4040000	32.745216369628906	5.033212258823443
HiC_scaffold_1	9730000	9740000	HiC_scaffold_2	5250000	5260000	99.53903198242188	6.637190451754111
HiC_scaffold_1	9730000	9740000	HiC_scaffold_2	5450000	5460000	49.85439682006836	5.639648841051121
HiC_scaffold_1	9730000	9740000	HiC_scaffold_2	5740000	5750000	79.5412368774414	6.313631091316088
HiC_scaffold_1	9730000	9740000	HiC_scaffold_2	5830000	5840000	47.68277359008789	5.575396251163231
HiC_scaffold_1	9730000	9740000	HiC_scaffold_2	5950000	5960000	50.802207946777344	5.666819295125827
HiC_scaffold_1	9890000	9900000	HiC_scaffold_2	2860000	2870000	179.01316833496094	7.483921906832852
HiC_scaffold_1	90000	100000	HiC_scaffold_3	570000	580000	694.39697265625	9.439616847892175
HiC_scaffold_1	250000	260000	HiC_scaffold_3	930000	940000	35.790035247802734	5.161486059480027
HiC_scaffold_1	260000	270000	HiC_scaffold_3	3780000	3790000	46.72845458984375	5.546229419861608
HiC_scaffold_1	360000	370000	HiC_scaffold_3	90000	100000	61.305416107177734	5.937942631214452
HiC_scaffold_1	430000	440000	HiC_scaffold_3	4400000	4410000	38.611000061035156	5.270940016802749
HiC_scaffold_1	430000	440000	HiC_scaffold_3	4860000	4870000	55.49599075317383	5.794311644197989
HiC_scaffold_1	640000	650000	HiC_scaffold_3	3380000	3390000	65.73722076416016	6.03863855838619
HiC_scaffold_1	640000	650000	HiC_scaffold_3	4720000	4730000	39.044918060302734	5.2870628797127175
HiC_scaffold_1	660000	670000	HiC_scaffold_3	3380000	3390000	49.30265808105469	5.623593524390755
HiC_scaffold_1	730000	740000	HiC_scaffold_3	70000	80000	66.19889068603516	6.048735136464191
HiC_scaffold_1	730000	740000	HiC_scaffold_3	3210000	3220000	32.310420989990234	5.013927643268861
HiC_scaffold_1	730000	740000	HiC_scaffold_3	5170000	5180000	42.316802978515625	5.403158731288576
HiC_scaffold_1	730000	740000	HiC_scaffold_3	5190000	5200000	54.568885803222656	5.770006681706298
HiC_scaffold_1	740000	750000	HiC_scaffold_3	2020000	2030000	81.10186767578125	6.3416632331962735
HiC_scaffold_1	740000	750000	HiC_scaffold_3	4510000	4520000	38.44450378417969	5.26470545302008
HiC_scaffold_1	740000	750000	HiC_scaffold_3	4860000	4870000	38.200748443603516	5.255528999255649
HiC_scaffold_1	750000	760000	HiC_scaffold_3	900000	910000	71.59564971923828	6.161800024288179
HiC_scaffold_1	760000	770000	HiC_scaffold_3	350000	360000	37.75541305541992	5.238611595705509
HiC_scaffold_1	860000	870000	HiC_scaffold_3	4190000	4200000	41.589656829833984	5.3781528757615265
HiC_scaffold_1	1150000	1160000	HiC_scaffold_3	690000	700000	32.21255874633789	5.009551358030793
HiC_scaffold_1	1150000	1160000	HiC_scaffold_3	3050000	3060000	32.750606536865234	5.033449720304615
HiC_scaffold_1	1150000	1160000	HiC_scaffold_3	4100000	4110000	58.52078628540039	5.870877248547411
HiC_scaffold_1	1150000	1160000	HiC_scaffold_3	4700000	4710000	34.593441009521484	5.112426620609284
HiC_scaffold_1	1440000	1450000	HiC_scaffold_3	4170000	4180000	33.49186325073242	5.065738734527592
HiC_scaffold_1	1470000	1480000	HiC_scaffold_3	3830000	3840000	34.99419021606445	5.129043518596151
HiC_scaffold_1	1470000	1480000	HiC_scaffold_3	5000000	5010000	61.000919342041016	5.93075908051713
HiC_scaffold_1	1680000	1690000	HiC_scaffold_3	750000	760000	34.54574203491211	5.1104359958430665
HiC_scaffold_1	1690000	1700000	HiC_scaffold_3	4190000	4200000	80.79869079589844	6.33626001165692
HiC_scaffold_1	1710000	1720000	HiC_scaffold_3	4640000	4650000	60.03112030029297	5.90763868666686
HiC_scaffold_1	1870000	1880000	HiC_scaffold_3	3780000	3790000	129.77725219726562	7.019893714727598
HiC_scaffold_1	1880000	1890000	HiC_scaffold_3	930000	940000	34.636024475097656	5.114201441833994
HiC_scaffold_1	1960000	1970000	HiC_scaffold_3	4750000	4760000	52.64757537841797	5.718295186060879
HiC_scaffold_1	2060000	2070000	HiC_scaffold_3	5030000	5040000	36.3610954284668	5.184323758264571
HiC_scaffold_1	2250000	2260000	HiC_scaffold_3	470000	480000	35.68824768066406	5.157377160620618
HiC_scaffold_1	2480000	2490000	HiC_scaffold_3	470000	480000	46.69340515136719	5.545146896914868
HiC_scaffold_1	2510000	2520000	HiC_scaffold_3	3780000	3790000	34.62641143798828	5.113800974224913
HiC_scaffold_1	2680000	2690000	HiC_scaffold_3	1100000	1110000	67.3748779296875	6.074138848869106
HiC_scaffold_1	2740000	2750000	HiC_scaffold_3	2750000	2760000	103.57575988769531	6.694542594520406
HiC_scaffold_1	2920000	2930000	HiC_scaffold_3	4660000	4670000	47.1849479675293	5.560254807104533
HiC_scaffold_1	2930000	2940000	HiC_scaffold_3	2750000	2760000	84.12820434570312	6.394517646237226
HiC_scaffold_1	2940000	2950000	HiC_scaffold_3	640000	650000	541.4417724609375	9.08066238615185
HiC_scaffold_1	3190000	3200000	HiC_scaffold_3	3810000	3820000	34.19209289550781	5.09559082761946
HiC_scaffold_1	3300000	3310000	HiC_scaffold_3	2700000	2710000	37.61748504638672	5.233331494189981
HiC_scaffold_1	3600000	3610000	HiC_scaffold_3	640000	650000	727.8883666992188	9.507573396848677
HiC_scaffold_1	3670000	3680000	HiC_scaffold_3	110000	120000	205.51856994628906	7.6831249464993165
HiC_scaffold_1	3670000	3680000	HiC_scaffold_3	1140000	1150000	118.2217025756836	6.8853510926696035
HiC_scaffold_1	3710000	3720000	HiC_scaffold_3	1090000	1100000	44.894474029541016	5.488465972352588
HiC_scaffold_1	3870000	3880000	HiC_scaffold_3	3810000	3820000	33.19352722167969	5.052830036591824
HiC_scaffold_1	3920000	3930000	HiC_scaffold_3	1290000	1300000	102.43482208251953	6.678562423724049
HiC_scaffold_1	3920000	3930000	HiC_scaffold_3	2340000	2350000	121.36840057373047	6.923249040777389
HiC_scaffold_1	3930000	3940000	HiC_scaffold_3	4250000	4260000	218.2249755859375	7.769672415597466
HiC_scaffold_1	3950000	3960000	HiC_scaffold_3	3780000	3790000	36.252620697021484	5.180013386013116
HiC_scaffold_1	4200000	4210000	HiC_scaffold_3	3820000	3830000	58.600650787353516	5.872844781420111
HiC_scaffold_1	4240000	4250000	HiC_scaffold_3	5180000	5190000	76.98600769042969	6.266524352772946
HiC_scaffold_1	4270000	4280000	HiC_scaffold_3	4190000	4200000	47.637351989746094	5.574021315447954
HiC_scaffold_1	4280000	4290000	HiC_scaffold_3	2710000	2720000	39.13587188720703	5.290419681154915
HiC_scaffold_1	4520000	4530000	HiC_scaffold_3	3290000	3300000	33.96729278564453	5.086074333994559
HiC_scaffold_1	4520000	4530000	HiC_scaffold_3	4440000	4450000	51.07255935668945	5.6744764523259
HiC_scaffold_1	4530000	4540000	HiC_scaffold_3	1190000	1200000	37.524505615234375	5.229761159374282
HiC_scaffold_1	4530000	4540000	HiC_scaffold_3	2180000	2190000	189.46710205078125	7.565803558865339
HiC_scaffold_1	4530000	4540000	HiC_scaffold_3	2480000	2490000	39.13282775878906	5.29030745879797
HiC_scaffold_1	4540000	4550000	HiC_scaffold_3	1750000	1760000	89.83946228027344	6.489277387631391
HiC_scaffold_1	4540000	4550000	HiC_scaffold_3	2620000	2630000	47.48712921142578	5.569464636983226
HiC_scaffold_1	4540000	4550000	HiC_scaffold_3	3150000	3160000	215.509033203125	7.751604531869711
HiC_scaffold_1	4550000	4560000	HiC_scaffold_3	3750000	3760000	46.575191497802734	5.541489795828025
HiC_scaffold_1	4660000	4670000	HiC_scaffold_3	3810000	3820000	40.31459426879883	5.333230297603172
HiC_scaffold_1	5110000	5120000	HiC_scaffold_3	1110000	1120000	105.65870666503906	6.723267845309969
HiC_scaffold_1	5110000	5120000	HiC_scaffold_3	2180000	2190000	53.126956939697266	5.731372173899383
HiC_scaffold_1	5160000	5170000	HiC_scaffold_3	2750000	2760000	94.3774642944336	6.560370504982697
HiC_scaffold_1	5210000	5220000	HiC_scaffold_3	1100000	1110000	93.66926574707031	6.549503851119558
HiC_scaffold_1	5320000	5330000	HiC_scaffold_3	4180000	4190000	40.25844955444336	5.331219706709762
HiC_scaffold_1	5430000	5440000	HiC_scaffold_3	3710000	3720000	37.654422760009766	5.234747423773707
HiC_scaffold_1	5450000	5460000	HiC_scaffold_3	1100000	1110000	103.46147918701172	6.692949912762988
HiC_scaffold_1	5470000	5480000	HiC_scaffold_3	3370000	3380000	37.056678771972656	5.211661679600632
HiC_scaffold_1	5490000	5500000	HiC_scaffold_3	850000	860000	53.045875549316406	5.729168677208024
HiC_scaffold_1	5490000	5500000	HiC_scaffold_3	2920000	2930000	42.55784606933594	5.411353230131461
HiC_scaffold_1	5690000	5700000	HiC_scaffold_3	1180000	1190000	32.9530143737793	5.042338536545353
HiC_scaffold_1	5720000	5730000	HiC_scaffold_3	4190000	4200000	73.69776916503906	6.203549044421473
HiC_scaffold_1	5750000	5760000	HiC_scaffold_3	4600000	4610000	118.35562896728516	6.886984511732938
HiC_scaffold_1	5890000	5900000	HiC_scaffold_3	4720000	4730000	39.469581604003906	5.302669320958308
HiC_scaffold_1	5990000	6000000	HiC_scaffold_3	3910000	3920000	87.91655731201172	6.458062988384104
HiC_scaffold_1	5990000	6000000	HiC_scaffold_3	4940000	4950000	33.81837844848633	5.079735580761448
HiC_scaffold_1	6000000	6010000	HiC_scaffold_3	2710000	2720000	48.61339569091797	5.603282006124447
HiC_scaffold_1	6080000	6090000	HiC_scaffold_3	5120000	5130000	49.10785675048828	5.617881954217259
HiC_scaffold_1	6100000	6110000	HiC_scaffold_3	3800000	3810000	39.626548767089844	5.308395417645647
HiC_scaffold_1	6130000	6140000	HiC_scaffold_3	2900000	2910000	36.74121856689453	5.199327570853826
HiC_scaffold_1	6140000	6150000	HiC_scaffold_3	4230000	4240000	45.97481918334961	5.522771995488734
HiC_scaffold_1	6140000	6150000	HiC_scaffold_3	4290000	4300000	67.37088012695312	6.07405324157038
HiC_scaffold_1	6140000	6150000	HiC_scaffold_3	4630000	4640000	35.88770294189453	5.165417678660105
HiC_scaffold_1	6140000	6150000	HiC_scaffold_3	5070000	5080000	32.29055404663086	5.013040290050135
HiC_scaffold_1	6160000	6170000	HiC_scaffold_3	2750000	2760000	122.28105926513672	6.934057144576595
HiC_scaffold_1	6200000	6210000	HiC_scaffold_3	370000	380000	43.86625671386719	5.455039695460284
HiC_scaffold_1	6200000	6210000	HiC_scaffold_3	490000	500000	46.848609924316406	5.549934336260672
HiC_scaffold_1	6220000	6230000	HiC_scaffold_3	4600000	4610000	123.31935119628906	6.946255394092761
HiC_scaffold_1	6250000	6260000	HiC_scaffold_3	2750000	2760000	130.4280548095703	7.027110413495041
HiC_scaffold_1	6350000	6360000	HiC_scaffold_3	5120000	5130000	39.032249450683594	5.28659470339394
HiC_scaffold_1	6530000	6540000	HiC_scaffold_3	1110000	1120000	47.917144775390625	5.582470040136193
HiC_scaffold_1	6600000	6610000	HiC_scaffold_3	4730000	4740000	5480.140625	12.419997199086408
HiC_scaffold_1	6610000	6620000	HiC_scaffold_3	2760000	2770000	73.83160400390625	6.2061665965353505
HiC_scaffold_1	6610000	6620000	HiC_scaffold_3	4580000	4590000	238.703857421875	7.899078070138461
HiC_scaffold_1	6620000	6630000	HiC_scaffold_3	860000	870000	52.05512237548828	5.701968230786744
HiC_scaffold_1	6620000	6630000	HiC_scaffold_3	2660000	2670000	74.77132415771484	6.224413177466528
HiC_scaffold_1	6630000	6640000	HiC_scaffold_3	230000	240000	55.76011276245117	5.801161573627138
HiC_scaffold_1	6630000	6640000	HiC_scaffold_3	1050000	1060000	43.00776672363281	5.426525312884837
HiC_scaffold_1	6630000	6640000	HiC_scaffold_3	3560000	3570000	73.0987548828125	6.1917749273347
HiC_scaffold_1	6630000	6640000	HiC_scaffold_3	5150000	5160000	84.89509582519531	6.407609310231925
HiC_scaffold_1	6640000	6650000	HiC_scaffold_3	4270000	4280000	130.64393615722656	7.02949635324689
HiC_scaffold_1	6650000	6660000	HiC_scaffold_3	130000	140000	37.36259078979492	5.223522592493716
HiC_scaffold_1	6650000	6660000	HiC_scaffold_3	5080000	5090000	49.26960754394531	5.622626074825284
HiC_scaffold_1	6670000	6680000	HiC_scaffold_3	120000	130000	36.53706359863281	5.191288787366225
HiC_scaffold_1	6810000	6820000	HiC_scaffold_3	850000	860000	34.305389404296875	5.10036333764318
HiC_scaffold_1	6830000	6840000	HiC_scaffold_3	470000	480000	33.86936950683594	5.081909225568637
HiC_scaffold_1	6910000	6920000	HiC_scaffold_3	630000	640000	42.79655456542969	5.419422748722846
HiC_scaffold_1	7020000	7030000	HiC_scaffold_3	3830000	3840000	103.15261840820312	6.688636632585014
HiC_scaffold_1	7080000	7090000	HiC_scaffold_3	3400000	3410000	35.27127456665039	5.140421804979899
HiC_scaffold_1	7130000	7140000	HiC_scaffold_3	2030000	2040000	52.48453903198242	5.713820589152777
HiC_scaffold_1	7330000	7340000	HiC_scaffold_3	1100000	1110000	89.6090316772461	6.485572243457166
HiC_scaffold_1	7440000	7450000	HiC_scaffold_3	4470000	4480000	97.13338470458984	6.601895329459125
HiC_scaffold_1	7520000	7530000	HiC_scaffold_3	4490000	4500000	43.19510269165039	5.432795848873902
HiC_scaffold_1	7660000	7670000	HiC_scaffold_3	4150000	4160000	45.95057678222656	5.522011065555871
HiC_scaffold_1	7690000	7700000	HiC_scaffold_3	4370000	4380000	38.248634338378906	5.257336332407127
HiC_scaffold_1	7690000	7700000	HiC_scaffold_3	4550000	4560000	71.1503677368164	6.152799308149455
HiC_scaffold_1	7720000	7730000	HiC_scaffold_3	1110000	1120000	53.248680114746094	5.734673860310158
HiC_scaffold_1	7750000	7760000	HiC_scaffold_3	4660000	4670000	65.83883666992188	6.040866939374695
HiC_scaffold_1	7790000	7800000	HiC_scaffold_3	470000	480000	57.112754821777344	5.835741069253357
HiC_scaffold_1	7800000	7810000	HiC_scaffold_3	1080000	1090000	51.95806884765625	5.699275905278922
HiC_scaffold_1	7820000	7830000	HiC_scaffold_3	3710000	3720000	42.67460250854492	5.415305810258202
HiC_scaffold_1	8030000	8040000	HiC_scaffold_3	610000	620000	42.749183654785156	5.417824965214829
HiC_scaffold_1	8030000	8040000	HiC_scaffold_3	4850000	4860000	36.53761291503906	5.19131047739875
HiC_scaffold_1	8040000	8050000	HiC_scaffold_3	4660000	4670000	52.759578704833984	5.721361139331379
HiC_scaffold_1	8100000	8110000	HiC_scaffold_3	4630000	4640000	34.338626861572266	5.101760444663976
HiC_scaffold_1	8110000	8120000	HiC_scaffold_3	5030000	5040000	43.364013671875	5.438426390244363
HiC_scaffold_1	8130000	8140000	HiC_scaffold_3	470000	480000	56.7889289855957	5.827537798308173
HiC_scaffold_1	8150000	8160000	HiC_scaffold_3	4170000	4180000	35.47260284423828	5.148633288501416
HiC_scaffold_1	8160000	8170000	HiC_scaffold_3	1620000	1630000	36.71348190307617	5.198238040871745
HiC_scaffold_1	8200000	8210000	HiC_scaffold_3	4950000	4960000	33.12154006958008	5.04969785103045
